id,dt,niter,Re,gama,Minf,Pr,Core Count,order,grid,time,Enstrophy,Kinetic Energy,Kinetic Energy Dissipation Rate
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,0.2454369260617026,0.749777662430114,0.1245952810879164,0.0009372220780376425
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,0.4908738521234052,0.7620411335988929,0.12433303908667213,0.0009525514169986161
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,0.7363107781851077,0.7839426763040355,0.12405321795999744,0.0009799283453800444
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,0.9817477042468103,0.8162124703283722,0.12374910969505401,0.0010202655879104653
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,1.227184630308513,0.8597739043628183,0.12342163785750482,0.0010747173804535228
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,1.4726215563702154,0.9153897375199656,0.12304826990067416,0.001144237171899957
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,1.718058482431918,0.9836778268462238,0.12262195401176829,0.0012295972835577797
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,1.9634954084936207,1.0647915830184096,0.12212455880696813,0.001330989478773012
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,2.2089323345553233,1.1584524977643165,0.12153428705225776,0.0014480656222053956
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,2.454369260617026,1.2643598855298512,0.12084860734032209,0.001580449856912314
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,2.6998061866787286,1.3825565206912298,0.1200620095733678,0.0017281956508640372
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,2.945243112740431,1.5141608012243468,0.11918949347536037,0.0018927010015304334
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,3.1906800388021335,1.6616744485032147,0.11825165344698624,0.002077093060629018
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,3.436116964863836,1.8289178626525042,0.11726717899104772,0.0022861473283156304
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,3.6815538909255388,2.020747802020803,0.11626201686849218,0.002525934752526004
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,3.9269908169872414,2.242713635931971,0.11524451896328974,0.0028033920449149637
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,4.172427743048944,2.501508449049635,0.11421029636591074,0.003126885561312044
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,4.417864669110647,2.803319342960651,0.11313080604771257,0.003504149178700814
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,4.663301595172349,3.146102038963085,0.11195962249101586,0.003932627548703857
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,4.908738521234052,3.506228572255249,0.11065179420987287,0.004382785715319061
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,5.154175447295755,3.844305465576607,0.10915683538515433,0.004805381831970759
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,5.399612373357457,4.142779076742274,0.1074132978639055,0.005178473845927842
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,5.64504929941916,4.380404579386109,0.10539853538192051,0.005475505724232637
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,5.890486225480862,4.5552255788220055,0.1031682926995888,0.005694031973527507
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,6.135923151542564,4.710257357966032,0.10083477286356553,0.00588782169745754
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,6.381360077604267,4.889618084826525,0.09851904223660557,0.006112022606033156
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,6.62679700366597,5.077150418642315,0.09621758788005354,0.006346438023302894
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,6.872233929727672,5.219615562591843,0.09386349600024077,0.006524519453239803
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,7.117670855789375,5.279652359203141,0.09141567448794183,0.006599565449003926
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,7.3631077818510775,5.29851911384224,0.08893707974615776,0.0066231488923028
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,7.60854470791278,5.292425824432657,0.08644897885404204,0.006615532280540821
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,7.853981633974483,5.238207466487413,0.0839003574339069,0.006547759333109266
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,8.099418560036185,5.169921954329271,0.08131762950481637,0.006462402442911589
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,8.344855486097888,5.099638291950303,0.07873529798470696,0.006374547864937879
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,8.59029241215959,4.987108649725244,0.07614192950437638,0.006233885812156555
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,8.835729338221293,4.835950402076916,0.07355469034789845,0.006044938002596145
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,9.081166264282995,4.67799831104116,0.07103716850017733,0.005847497888801449
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,9.326603190344699,4.50291897661324,0.0686145146815988,0.005628648720766551
0,0.004908738521,4074,800.0,1.4,0.1,0.71,4,2,33,9.5720401164064,4.301492048091014,0.06633353934382871,0.005376865060113768
