id,dt,niter,Re,gama,Minf,Pr,Core Count,order,grid,time,Enstrophy,Kinetic Energy,Kinetic Energy Dissipation Rate
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,0.2454369260617026,0.7360057471416499,0.12351585367320463,0.0009200071839270624
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,0.4908738521234052,0.7465045927470353,0.12319544063905263,0.0009331307409337941
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,0.7363107781851077,0.7651288200178635,0.12281541393277018,0.0009564110250223294
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,0.9817477042468103,0.7919912420675359,0.12235058860374333,0.0009899890525844198
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,1.227184630308513,0.8274168720558145,0.1218304003258188,0.001034271090069768
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,1.4726215563702154,0.8707699613045822,0.12117027510092904,0.0010884624516307277
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,1.718058482431918,0.9216695554216692,0.12039713206865482,0.0011520869442770865
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,1.9634954084936207,0.9790813448642759,0.1194835523641421,0.0012238516810803449
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,2.2089323345553233,1.041708354764024,0.11838557237233255,0.00130213544345503
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,2.454369260617026,1.109088544193229,0.11717761847579863,0.0013863606802415362
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,2.6998061866787286,1.1803647452227883,0.11583467571292924,0.0014754559315284855
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,2.945243112740431,1.2556884435807705,0.11442618743427528,0.0015696105544759631
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,3.1906800388021335,1.335588515076315,0.11301096354540953,0.0016694856438453937
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,3.436116964863836,1.4204611481348357,0.11158232761615183,0.0017755764351685447
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,3.6815538909255388,1.512204402318674,0.11024486428709449,0.0018902555028983425
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,3.9269908169872414,1.6122401525711072,0.10899120541282692,0.002015300190713884
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,4.172427743048944,1.7224868354700864,0.10784640975972656,0.002153108544337608
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,4.417864669110647,1.8447508530787116,0.10685502535240264,0.0023059385663483896
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,4.663301595172349,1.9789104432892275,0.10598398943046983,0.0024736380541115345
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,4.908738521234052,2.1258605840704123,0.10528766488863278,0.0026573257300880155
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,5.154175447295755,2.2866644514461587,0.1047571153097583,0.0028583305643076983
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,5.399612373357457,2.462787024716676,0.10438695197632089,0.003078483780895845
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,5.64504929941916,2.653500572855717,0.10421917596410113,0.0033168757160696462
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,5.890486225480862,2.8532350715498236,0.10423887585645689,0.0035665438394372794
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,6.135923151542564,3.0611750285252035,0.10452038782349388,0.0038264687856565042
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,6.381360077604267,3.2754723946216115,0.10513568448486234,0.004094340493277015
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,6.62679700366597,3.466927220162402,0.1058873051708552,0.004333659025203003
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,6.872233929727672,3.5709068159677755,0.10605591819749823,0.004463633519959719
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,7.117670855789375,3.560866581422881,0.10505196337636888,0.004451083226778601
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,7.3631077818510775,3.4961605749706903,0.1033241706614475,0.0043702007187133626
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,7.60854470791278,3.418837756182363,0.1012972100386341,0.0042735471952279535
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,7.853981633974483,3.337487360273279,0.09896551402235311,0.004171859200341599
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,8.099418560036185,3.2677081115637865,0.09643951182840055,0.004084635139454733
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,8.344855486097888,3.2278703941533458,0.09398694592365969,0.004034837992691682
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,8.59029241215959,3.223426584483261,0.09181639653042935,0.004029283230604076
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,8.835729338221293,3.24160494551721,0.08998888077874775,0.004052006181896512
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,9.081166264282995,3.2620652767867857,0.0885769953180899,0.0040775815959834824
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,9.326603190344699,3.2658545674909596,0.08765712244244434,0.0040823182093637
0,0.009817477042,2037,800.0,1.4,0.1,0.71,4,2,17,9.5720401164064,3.233452753897118,0.0868752696824601,0.004041815942371397
